valid_time,t2m,latitude,longitude
2020-01-21 13:00:00,258.79633,42.75,-73.75
2020-01-21 14:00:00,262.5746,42.75,-73.75
2020-01-21 15:00:00,264.57318,42.75,-73.75
2020-01-21 16:00:00,265.22675,42.75,-73.75
2020-01-21 17:00:00,267.21387,42.75,-73.75
2020-01-21 18:00:00,268.02954,42.75,-73.75
2020-01-21 19:00:00,268.71356,42.75,-73.75
2020-01-21 20:00:00,269.41278,42.75,-73.75
2020-01-21 21:00:00,269.33472,42.75,-73.75
2020-01-21 22:00:00,268.48212,42.75,-73.75
2020-01-21 23:00:00,267.34372,42.75,-73.75
2020-01-22 00:00:00,266.80383,42.75,-73.75
2020-01-22 01:00:00,266.19348,42.75,-73.75
2020-01-22 02:00:00,266.0146,42.75,-73.75
2020-01-22 03:00:00,265.28903,42.75,-73.75
2020-01-22 04:00:00,265.47675,42.75,-73.75
2020-01-22 05:00:00,265.22723,42.75,-73.75
2020-01-22 06:00:00,265.24173,42.75,-73.75
2020-01-22 07:00:00,265.34045,42.75,-73.75
2020-01-22 08:00:00,265.24316,42.75,-73.75
2020-01-22 09:00:00,264.98535,42.75,-73.75
2020-01-22 10:00:00,265.10522,42.75,-73.75
